queried_at,raw_query,rewritten_query,query_type,year_min,year_max,geography,topics,retrieved_ark_ids,response,latency_ms,relevancy_score,faithfulness_score
2026-04-23T23:58:03.629353+00:00,What was the Boston Tea Party and why did it happen?,Boston Tea Party causes,,,,,4m90jv46v|5x21xd617|cr56n2041|0c486j52c|f1884c31d|8336m0516|cr56n202g|1831g998p|d504v765w|7h14f837g|x920kh00s|0z70dd758|sf26cq67b|zs262643z|kh04nc38n|qb98mr488|qb98mr46q|qb98mr52v|qb98mr509|0k228v740|5m60vb00d|kh04nc762|kh04nc40p|ms35xs513|8336mm241|9306xj10j|5712qs304|pn89hr64r|kh04nc320|kh04nc28d|kh04nc34j|kh04nc30f|v405t025t|kh04nc48w|kh04nc50x|kh04nc52g|kh04nc541|kh04nc46b|kh04nc56k|kh04nc70d|kh04nc68c|kh04nc66t|c821kn68s|kh04nc363|kh04nc605|kh04nc584|kh04nc26v|kh04nc249|qb98mr54d|rb690n05m,,8047,,
2026-04-23T23:58:09.709831+00:00,What events took place in Boston during the American Revolution?,events in Boston during the American Revolution,,,,,4168bm42w|rr178895x|9g551949z|q524km684|q524km748|q524km78c|q524km82z|q524km72q|q524km80d|q524km705|q524km76t|2j62s565w|g445kt941|7366dg53w|95942860k|5x21xd617|5q47sv357|cr56n2041|0c486j52c|hh63wx47j|1831fb680|1831fb66f|2j62s563b|t148h1430|t148h145j|q811sx576|f7629s50b|fj23dg51m|5h741072w|5q47sv33p|5q47st89b|gq67s7572|02877c05s|2j62s555n|5q47sv314|5q47sv39b|xp68sk16d|qb98th61d|mp490h26w|p554fr40v|t148h1715|5q47sv250|qb98mr46q|qb98mr488|1831fc32t|1831fb808|1831fc40h|5138kq326|1831fb60s|1831fb62b,,5935,,
2026-04-23T23:58:15.786521+00:00,Who was Crispus Attucks and what was his role in American history?,Crispus Attucks role in American history,,,,,m900q580t|2v23xn65t|2z1101152|2v23xt45c|8k71p791n|9593xf48h|6d572g517|tx31t3414|2v23xh358|2v23xf84s|2v23xt58f|hh63wd76w|wd378d812|4t64k5572|1r66mm61j|2v23xn485|xs55pz19p|f1884738h|2z110099w|xp68p152f|08615825p|5m60tc526|5d86rm340|2z10zr730|5425nx19x|c534j864j|6108xx025|k356cq10m|w6636q38n|f1884676q|2v23xn42h|g445g110q|9w034p213|tt44s7919|00002k28j|k0699q680|s1787639b|zg64x537f|jh346c852|tx31tk19h|ws85d239p|bc3892730|6d572g606|bg25b173n|2z111g97d|dj52zq48n|r7820125d|z890vf437|d504v5051|6w926194q,,5982,,
2026-04-23T23:58:20.183995+00:00,Are there any newspaper articles covering the women's suffrage movement in Massachusetts?,newspaper articles on women's suffrage movement in Massachusetts,,,,,7s75fm651|qz20tq36q|7s75fs873|7s75fp43d|qz20tq833|qz20vb63h|qz20tx87f|qz20vd85z|qz20t150d|qz20tm53r|qz20tt947|qz20vg797|7s75ft85r|wm118j58g|qz20vd75q|7s75f446x|7s75fr21s|qz20tv67j|vm417c934|qz20t835r|vm417c781|vm417n71r|qz20tv226|7s75f441j|qz20vd47j|qz20tc297|7s75fs741|vm417x305|7s75fq68g|qz20tg09c|wm1181238|qz20tt02h|qz20tt769|qz20tq88g|qz20tt30p|vm417c70t|qz20v113f|qz20t7950|qz20vg690|qz20t790m|m900pv30k|w950dt21t|610944311|bn99k431k|h128x821z|4168hb79r|610944329|fj236n24q|zc782n93t|th83vr92p,,4295,,
2026-04-23T23:58:27.146428+00:00,Find documents or letters from the Civil War era written by Massachusetts soldiers.,documents or letters from the Civil War written by Massachusetts soldiers,,,,,n8710p83z|f4755474m|ng452114m|pn89gx27g|r494vp28n|r494vp327|9s161j33v|r2080k48p|5h73qd40d|st74cw14b|r494vp548|ks65p795x|p841b6143|rr174k27z|p841b617x|p841b712r|1n79hc77s|ms35v6054|p841b6207|p841b5597|r494vp131|wd376554c|r494vp220|0r96fq28j|q524km76t|q524km684|q524km78c|q524km72q|q524km80d|q524km748|q524km705|q524km82z|js956j381|r494vp09f|0z70fs094|p841b6118|r494vp70n|xg94j247f|wd3765729|0r96fn97j|5h73qd82x|5h73qd04j|qv33tk93t|8w32rf250|5h73qc10g|8w32rf09m|8w32rf136|8w32rf11n|8w32rf21w|8w32rf15r,,6857,,
2026-04-23T23:58:34.247820+00:00,What role did Frederick Douglass play in Massachusetts history?,Frederick Douglass role in Massachusetts history,,,,,3197zg322|n009x5202|3197zg30h|rv045p98d|c534jk38s|gf06k020m|3197zg28g|3197zg34m|t722m652w|8c97pm356|1544f6102|n009x5245|n009x526q|xp68kn635|q811kq35w|4742d169h|5m60t868g|q237mh90h|4168bk39c|b5644t421|z029rv63n|b5644t44k|rb68zk94s|nz8074526|41688272z|0r96fn49w|668306801|66830664n|v692ww26g|ns0674780|zw132256w|2801pr06d|bk128k080|nz807j989|ht24xd109|kh04p256w|kh04p2621|kh04p264k|kh04p2664|kh04p258f|kh04p260g|668306780|z029rm29w|xk81s819d|3n20bm932|9880zs81g|rx916d85h|wp98cb51r|5138kw92p|kh04p2728,,6999,,
2026-04-23T23:58:39.224041+00:00,What did the Boston Public Library look like when it was first built?,Boston Public Library original construction photographs,,,,,c821h369d|gt54m582t|gt54m554n|gt54m566f|gt54m5680|gt54m546z|gt54m562b|gt54m542v|8s45t1718|gt54m492v|gt54m514p|ng454851j|gt54m526g|gt54m5388|gt54m5701|gt54m5566|df65z116j|gt54m548h|gt54m550j|gt54m558r|rx916d740|gt54m536q|gt54m532m|gt54m524x|gt54m522c|gt54m594m|gt54m590h|gt54m5124|gt54m494d|gt54m4909|gt54m496z|gt54m6864|gt54m6066|gt54m452w|gt54m450b|gt54m510k|gt54m5060|gt54m508j|gt54m504f|gt54m544d|cz30sj43p|639600358|gt54m498h|gt54m500b|gt54m4888|gt54m502w|f76263951|f76263969|gt54m626p|3f464w46x,,4877,,
2026-04-23T23:58:45.462796+00:00,When was the Longfellow Bridge between Boston and Cambridge built?,construction of Longfellow Bridge Boston Cambridge,,,,,5h73qt105|jd476g62p|qv33tw80m|gt54kz882|b277cn78w|0c48cd40m|bz60np68z|pn89p058x|k643ks617|hx126760p|tb09sw24p|98814j64c|gb19q1124|wp98jc922|4t64rd210|hd771t871|0c48cd47j|kh04ph57v|ht255b549|5h73qt12q|p267bc194|qv33tw914|qv33tw93p|8s45qv70f|7940hr17k|00007t404|cc08m284s|jw82h605n|qv33tx03q|5h73r8828|6t055z651|sn00fh968|pn89hr626|4f16kv932|5d86p551m|8c97mn18d|qv33tw48v|x920fz411|fj2391016|6108z844x|w6637260d|qv33tw78k|qv33tw672|qv33tw65h|5t34wv48h|3n2040700|3n204072j|3f463c80z|8c97mn40x|5t34wz00z,,6131,,
2026-04-23T23:58:50.774446+00:00,What were the biggest insurance companies in Boston in the early 20th century?,biggest insurance companies in Boston early 20th century,1900,1930,,,cn69v4230|gb19p6316|k069h710q|j6738069d|3n20bx793|8s45z8704|61093831p|wp98hj19x|4x51rk395|3t94dp373|s752fc156|0z70ht60n|tm70vs189|xd07qt55w|r4953k00p|69705z163|q524sn87k|8s45z881n|7366f234c|df663903z|1j92q583r|dj534483q|bz60mv95q|xk81sk490|fq97gt30w|2b88zd132|1n79r359d|fq97gt41d|m326v2067|s752fc21b|7m01km742|5m60zq872|q524sn78m|5138sc71v|js95fh65x|zs2656957|db792c184|fq97gt33q|ht254h609|x920pz14b|js95fh85d|4455hf91b|2z114r79n|hd771079c|1z40ts81g|h702z9530|ng458g98c|qb98vc56w|t722r8228|rr178w292,,5202,,
2026-04-23T23:58:56.612248+00:00,Who was Samuel Adams and what did he do in Boston?,Samuel Adams activities in Boston,,,,,j6734k255|pg15g1266|xd07qn08g|jm217635p|8c97n8260|2j62vs98h|3f464s96h|3t948d52v|bg25b4054|66830285k|fj236n18k|66830277w|nv935j46h|5m60t868g|cn69mw06p|j6735p64n|7m01hb539|4f16fk83g|9g5537038|tb09ps416|w6637574c|2801pn36h|b2776x71r|66832t561|pg15h4766|cj82qw80h|3r079k28b|tx31tk19h|sn00gn04j|ht24xc28j|d504x8866|v9800q981|xk81q9707|pn89jv83r|r494x5979|0k22b0592|fj236m46j|vq282s516|fj2373328|fj237334t|fj236m483|9019xq53p|2v23zv79k|7s75k254w|nv935g128|qr46wr27x|c821gs950|ht24xc40t|ht24xc42c|qv33xk27r,,5735,,
2026-04-23T23:59:03.389131+00:00,What was the role of the Boston Navy Yard?,role of the Boston Navy Yard,,,,,3r075b421|q524kn56j|5q47rp70m|cn69md46r|xp68km66s|0p096h46c|cn69mt52c|w950ds03p|7p88d309q|0p096h74j|0p096p30h|5h73s698x|cn69mt40k|5h73s7941|c821gr59x|cn69m436v|cn69mm745|cn69mm72m|0p096q12s|7p88d2796|pz50km21j|cn69mv22v|0p096p322|9z905s12k|5138kk72b|5138kk74w|8k71p165s|gf06jm248|8k71p183q|cn69mk340|8k71p169w|6682zg241|6682zg18w|8k71p103s|8k71p131z|8k71p173g|r494ww257|fj237h926|8k71p149d|gx41mk200|r494ww31c|0p096q78w|fj237h705|4x51mk229|r494ww41m|r494ww29b|fj237h72q|fj237h80d|fj237h60x|fj237h748,,6676,,
2026-04-23T23:59:08.915525+00:00,What was the Old State House in Boston used for?,Old State House Boston usage,,,,,mk61v7433|st74gd35q|k356cr90r|x059g5403|np1939428|cn69qp697|br86b820c|8g84wc567|qj72z0425|cf95t563b|mg74t7640|r494zb32p|2n49wr78z|6q186608b|ht24xf72h|bv73cd377|bv73cd35p|zs260z282|nv935g969|9593vb371|ht24xf742|5h73rs00w|5h73rr982|ht24xf521|ht24xf60q|5h73rs06j|5h73rs040|5h73rs02f|8623j633v|7d27cj152|ht24xd58g|7940bm21g|ht24xd843|ht24xf68x|ht24xf50g|ht24xf564|v405t055j|9593vb35g|cf95jh90x|08615b05m|ht24xd729|ht24xf70z|6d572d39j|nv93bp245|8s45wz652|v405t314x|pn89hr72f|c821gt13q|cj82pr98z|cf95jh321,,5429,,
2026-04-23T23:59:14.908634+00:00,Who was Paul Revere and what was his significance?,Paul Revere historical significance,,,,,fj2372144|2j62vn611|fj236w62k|fj236c88m|fj236c84h|fj236c862|6h441054p|0p096w664|5h73rd40k|bc389495f|rb691161d|ft84cd07s|r7820373g|wh246s595|wh246s53h|cz30sg07d|8k71r862r|4168b5558|fn109k971|8s45sz43h|9g5517267|cr56qq138|th83pn01r|8c97ms144|6h441048j|6h441050k|8c97ms22t|8c97ms24c|sn00dn399|8k71r6124|ms35wz85s|r494x6240|7p88d2311|f47556474|fj236c90n|fj236c926|7s75h254j|br86b750w|0v83bq47x|1z40pk302|ks65m1144|d504rr38k|0g358d68g|6h441044f|f7623g90d|fj236g10b|d504rr361|t722n815b|fb496z57r|5q47vc72t,,5886,,
2026-04-23T23:59:19.469884+00:00,What happened at the Boston Massacre?,Boston Massacre events,,,,,sj13cp20x|gt54pd18k|5425p0233|69705368p|q524rv26x|rx916b53t|tt44x4130|0p09dk79c|cf95rq77n|k643jg438|34855z17q|08615978x|nk328w960|gt54p960z|5d86wc98s|jh34b526b|2227v016k|jm21c1937|hm5126107|6t05bd97v|4b29kb58p|tm70vs55f|0v83h1118|ns06c7304|n2975098x|xk81sk74b|mg74zk163|8c97tq860|k356j446b|jq08dj064|m326v254w|th83tw777|gh93qx932|n0104172w|6h447t67r|zc781t337|zw136449k|3b598c73q|2j6314979|4168gh22g|2f760858k|gb19p6783|xs55vb98g|mw2333757|c534pp005|sf26h5192|mk620j02j|fj23f2790|zw136473n|63964687z,,4455,,
2026-04-23T23:59:24.854113+00:00,Who were the Sons of Liberty?,Sons of Liberty,,,,,jd472w926|9w0351156|2801s4928|cz30sq857|jd472w78c|5138nb29z|m039p4330|5h73wb42d|9z9064265|2801ss22h|1c18fg89j|rr172382s|x920fz13v|tb09jd68n|tb09jd70p|tb09jd620|cj82nw342|5h73w950w|cr56qp930|rr172220k|rr172214f|rr172218j|rr1722160|rr172210b|q524km82z|q524km80d|q524km78c|q524km76t|q524km748|q524km72q|q524km705|q524km684|jd472w862|tb09jc586|nv935h66s|8s45qv48x|p841c792v|7p88h212b|tq57rc811|m900tb05t|m900tb038|5h73wb00w|rr1721988|m900t865v|n009ws624|d504vp143|br86dr52w|6682zs36p|s17852858|5q47s092p,,5286,,
2026-04-23T23:59:32.558515+00:00,What is Faneuil Hall's historical significance?,Faneuil Hall historical significance,,,,,br86b864f|z316sj62c|cf95jj52q|cf95jj60d|cf95jj30p|z316sj745|gt54mc466|s1784x327|nc586878m|7940fj80r|pg15j296f|s1784x34s|8c97p734n|v405sz97p|8k71nx030|1831g985m|3f464w50h|pk02g295h|cn69r359n|8k71nx137|xp68kn03q|0c486b48j|ww72c381d|4x51m9556|8k71nx23g|p2677g50q|8k71nw815|8k71nx17b|jd476w10d|5h73rc283|zk522302f|sq87jd36n|kw52mx944|3f463h13x|8k71nx01f|cf95sm245|gh93jp99d|8k71nx15s|8k71nx11p|8k71nx073|p2677g464|7940bn40w|c821gq37p|s1784x20f|7p88cs138|r494x626j|fj237f12v|8w32rr752|2b88tx64z|rx916b78p,,7602,,
2026-04-23T23:59:37.373893+00:00,What was the Big Dig and why was it significant?,Big Dig significance,,,,,zg64tn15s|zg64tn17b|zg64tn23g|6d570656m|zg64tn19w|zk51vw82z|gx41nk426|gx41nk32z|1z40kz05g|5h741d70t|5999n386f|dr26xz924|vd66w3520|6d5706606|xs55mq030|8g84n168r|w3763w219|z603qx930|gx41nk362|gx41nk30d|zg64tn21x|8c97nm814|dr26z030h|5999n700p|9c67wn58g|g158bm891|4m90f139z|6d5706585|gx41nk583|6d5706649|pk02cm44t|gx41nk50w|w37640409|gx41nk40n|w3764048h|pk02cj82t|gx41nk48v|70796h81j|gx41nk56j|gx41nk205|2514nx394|w3764036q|gx41nk469|gx41nk248|th83m573r|70796h57g|f7623k86f|3t948d55p|5h73qt80v|5h73qt78t,,4710,,
2026-04-23T23:59:43.231342+00:00,What was the history of the Boston Common?,history of the Boston Common,,,,,8c97n0783|5h73rp46w|7p88d414s|5h73rn487|wh249b09s|c821gs31f|5h73rp386|bk12c241f|7p88d372g|8c97n102z|ns066q01q|7p88cw391|7p88cv74d|7p88cx290|7p88d4020|7p88d4569|8c97n1126|8c97n120w|8c97n122f|2801pm78t|7s75dh02z|5h73rg24m|5d86rr02j|mk61v983g|2801pn489|2801pn50b|00000334f|2801pn560|2801pn82m|7p88d3962|5h73rp36n|kp78k6726|2801pn68s|8c97n0227|nv935h825|8c97n1169|8c97n110n|8c97n118v|8c97n114r|b5647h77s|c821gs373|x920k134q|2801pm946|pc28fg261|2801pn34z|8623j6298|5h73rq064|5h73rp14m|1831fd57w|1831fd59f,,5752,,
2026-04-23T23:59:47.932947+00:00,Why is Boston named Boston?,origin of the name Boston,,,,,7s75dj34f|bv73cd776|0r96fq324|c821gr01h|x633f943z|x633f983x|bv73cd71j|8336h352k|0g35bk316|ns069701b|q811kp598|cj82m131w|3f4635764|cj82m1899|3f463g115|8623j6611|9s161h09k|7079cc214|wd376710q|wd3766628|cj82m169t|ht250495f|3f463195h|cj82m173d|9s161h01c|wd3766874|rx91bt371|1257bb063|q811kp75n|9s161g87r|7s75dj182|8623j667p|1257b968w|3f463425f|3f463263f|cj82m075r|0k227t84v|cj82m2003|cn69ms72n|x633fb834|sj13hc20r|th83t8589|gt54kx92f|9w038739j|qf85vm94f|sj13hb24n|4455gx08t|6q189183c|jw82fv40t|f7629w585,,4601,,
2026-04-23T23:59:53.579285+00:00,Show me some newspapers covering the 1916 World Series.,newspapers covering the 1916 World Series,1916,1916,,,1g05fj55t|1g05fj474|r7823s29k|gb19nm111|ww72jm472|mp490r19x|st74m3993|ht253x536|x346mh47g|fn10fb226|rv0497176|4x51r014s|nz80d9302|7m01k088p|2227v025j|bv73kb05k|4742hn366|1g05fj538|1g05fj49p|1g05fj45k|1g05fj57c|3t946d827|1g05fj51q|0g35c698g|3t945x66s|31985d27z|hx125844b|br86jv950|3x81fd53p|x633nv49z|nv93cv012|m613vr44g|3t9473223|5x21v6041|4m90np53r|v69322125|8049q128f|ms362065h|fq97gn535|v1190717w|h989zt884|jm21ch09m|b5644t88n|7940gr007|b5645b942|3t947320j|zg652f45m|3t946d74j|3t946f02h|3t946d96k,,5540,,
2026-04-23T23:59:55.499347+00:00,Give me some historical info on the Zulu people in South Africa.,Zulu people history South Africa,,,,,jh344108j|0z709847r|0z7098456|95940655z|c821hc36h|ht250b99s|c821hb70m|0z709815g|0z709b36n|4j03jc03h|c821hc92v|c821hc909|pr76hs68r|cf95jr72f|ht250c17h|0r96fn44h|pv63gb37k|jh344114p|0z709819k|0z7098545|jh344126g|c821hc52w|c821hc50b|c821hc489|ht250b934|c821hc446|ht250b95p|1c18fg89j|3f462x757|jh3441281|ht250b977|ht250c299|jh344110k|c821hb68k|0z709f52n|cf95jr02r|cf95jr08d|pv63gb34r|kk91fq41n|qj72tk72q|ht250c23n|0z7098766|3f463174r|st74cx740|xg94j145p|x633f919w|0r96jh845|37726v144|n87169174|t148nw312,,1822,,
2026-04-23T23:59:59.727082+00:00,"Show me poems by Emily Dickinson, in her own handwriting",Emily Dickinson handwritten poems,,,,,fq977z57x|kh04mv90m|fq977z518|fq977z543|fq977x31k|fq977z07q|kh04mx97z|kh04mx42c|kh04mw671|kh04mx456|kh04mw646|fq977z15d|kh04mv72p|kh04mw70b|kh04mw867|fq977z02b|kh04mx392|fq9780960|fq977z37f|kh04mv60w|fq977z48z|kh04mw603|kh04mw026|fq977z43k|kh04mw57s|fq977z101|kh04mz002|fq977x21b|kh04mv879|fq977z675|kh04mw08v|fq978014h|fq978151v|kh04mx367|fq977x377|fq9781061|fq978052x|fq9780048|kh04mw50v|fq977z739|fq977z19h|fq978074z|kh04mw81v|fq978067j|fq978144f|kh04mv67t|fq977x245|fq977x56f|kh04mx588|fq977x69h,,4128,,
2026-04-24T00:00:06.640662+00:00,Who was William Lloyd Garrison and what did he do?,William Lloyd Garrison biography and achievements,,,,,2z10zr331|2v23x462w|6w9256629|m900q8332|m900pt75q|2z10z589c|2v23wx51z|dv145025h|2z10z235f|5h740863d|5h73zv98q|5h73zp82s|5h73zv88g|6w925s43m|2z10z609n|2z1109908|2z110b875|2z10z836z|5h740c097|2v23xb19v|2v23x064m|2v23x238d|cv43rv083|5h73zq439|2v23x732s|m900q422q|m900pj353|2v23xp36k|m900pz84h|cv43rn29m|m900q6313|2z10z408z|2z1108970|2z111833m|2v23x9857|2v23wx616|m900qd95w|6w924x08p|m900q345t|2z111d325|2z10z599m|2z110586v|m900q8706|m900pt28b|cv43rz154|cv43r0363|m900q789q|2z10zk437|dv144274p|2z10z5947,,6807,,
2026-04-24T00:00:12.097662+00:00,Were there ever any breweries based in Boston?,breweries in Boston,,,,,t435gk74t|t435gm11r|br86bd117|2b88tf94s|t435gm139|c821gs27v|t435gm09q|7s75dj84n|db78x417k|t435gm15v|0p096x18p|xp68kq05p|cn69mv34n|wh246s57m|t435gk99p|t435gk89f|5d86rp13n|q811kp199|cn69mv480|n2970n57r|df65xs507|w3766q311|8k71nw07w|3f463f658|t435gm075|g445fx80m|ww72c389m|z029v4821|rb691170c|vq282b96v|gh93km08q|8s45tv343|3f463267j|nv935j22x|p841c809t|c821gt75q|p2677g34b|8k71nw69w|cf95jk32f|vq282c08f|p2677g685|t435gk974|668306780|k643fk21b|v405t003s|ws85d474p|hq37z852g|br86dr59t|7p88g751w|7p88d3695,,5343,,
2026-04-24T00:00:17.484952+00:00,What were the results of the 1935 Boston Marathon?,1935 Boston Marathon results,1935,1935,,,jq08d626j|br86jq556|jq08d641n|j3866v31m|qv340h81m|9w038r23r|0g35c2407|0g35c245m|vt158d54g|rn308x33w|4b29m644p|n8717h27s|g158md44t|s752g9213|th83vs76h|bn99k502b|vx029c62t|s465fc147|zw137132z|zc782p89f|8623sr391|fb49d497s|s178dj98f|rv04bq73m|sb39h6919|0c48cg754|4168hc61h|j6738x15p|tx320c54v|w376c071h|dn405v06t|z3170098m|61094539f|7w62q4567|xd07rr51j|1n79s0407|cf95t807m|k356k149q|dz018n64b|0k22f559m|wp98jg042|r2083k575|v9803v74s|x920qv45w|jh34cp420|90201x653|zk524c18b|0861bk41s|tt44zh88h|4m90pk628,,5283,,
2026-04-24T00:00:22.851278+00:00,Can you help me find some old dessert recipes from the 1800s?,historical dessert recipes,,,,,p5547w982|j0992n65t|z890rx081|z890rx16q|z890rx102|z890rx04x|j0992q789|p5547w84q|p5547w96h|z890rx66x|x633f3173|gq67k072p|dn39xv46q|zs25xd40j|z890rx12m|z890rx145|z890rx06g|p5547w825|fq977w923|gq67jz266|7m01bn50g|v692t8008|fq977w389|pz50hc55k|gq67k352t|gq67k295d|gq67k016b|v692t836n|w0892h992|v692t820r|v692t8297|x633f3351|gq67k0526|3b591b26x|2227mq519|3b591c03t|gq67k0925|7m01bp10q|v692t808g|v692t8318|v692t811s|gq67k007c|gq67k174f|v692t8343|vh53x0684|v692t817f|7m01bn539|bk12fx363|4f16jp09b|7m01bp331,,5262,,
2026-04-24T00:00:27.788993+00:00,"I am writing a report about the history of people making boats in Massachusetts, can you help me find some information?",history of boat making in Massachusetts,,,,,cn69mt74d|qv33tz27h|g445g558q|cn69mt76z|3r075w02c|w9507f882|cr56np824|1g05fg099|gx41n9906|3r075z520|pk02g2947|ms35v6054|3r075w12m|3r075w102|3r075w081|3r075w06g|6d570071g|gx41n9949|pc28d152s|qf85w238z|0c486b49t|b2775f03j|1g05fg11b|3r075w68g|3r075w722|3r075w829|3r075w765|3r075w80r|3r075w86d|3r075w78q|3r075w70h|3r075w84v|3r075w22v|1g05fg55d|1g05ff97q|cn69mg36x|cn69mg244|qv33tx172|5q47s794p|cn69mt709|hh63wj64x|5t34sk08c|gx41n862t|j6733s11w|5t34t744b|cn69mt78h|0z70cm57d|cn69mv28h|1z40kw61d|3r075t36s,,4830,,
2026-04-24T00:00:31.979503+00:00,I want to find some examples of what tickets to a baseball game looked like back in the old days.,historical baseball game tickets,,,,,pc28dj977|fj239364w|sf268604f|b5644r92t|pc28dj86q|66834r780|5m60zf01t|7p88m448n|7w62nx101|0p09dv82b|1z40tf89m|w3769s220|k643jn57n|qr46zq93n|n2974p16d|c821q7302|3b598183w|cz30xd04v|ms361v095|bz60mj26f|h702xz80n|93071k98j|00006n71x|5x21vf745|0z70hj155|tx31z506n|td96st49s|nv93cq73g|ns06bx036|qj72ww248|k069gx80c|9p296z484|gt54tb02z|gq67sd55j|3j339q69r|0c48b9278|mc87xc86p|d50508224|t435q569p|vx028569b|ft84hd686|w3769s91d|nz80dc339|zs264p54q|ws85j0720|tb09jb40j|b5645384c|mg74z785f|m900wj12t|gq67sd840,,4083,,
2026-04-24T00:00:40.305425+00:00,Who were the Boston Americans?,Boston Americans baseball team,,,,,rr172568c|rr172n866|sf268866v|sf268672k|nz807q64h|cz30sq903|4q77jq33x|4j03d074h|4j03d072z|4j03d066t|4j03d0648|5425kt164|sf2686787|nz807s745|s1785n616|5425kv32q|sf268604f|sf268750r|b5644w60c|3t945x362|sf2685802|w3764d68g|98814k796|0p09g2216|b5644w62x|tb09j9788|tb09j976q|b5644s522|b5645040p|sf268850z|w3764d722|w3764d70h|3t945z18b|nz8079527|sj139w060|sj139w14p|sj139w124|sj139w04f|sj139w10k|sj139w08j|sj139w167|3t945w82z|rr1723522|nz807900g|sf268560k|nz807j06k|nz807h427|nz807h40p|nz807h38n|5x21vh24c,,8217,,
2026-04-24T00:00:44.566443+00:00,Can you help me find some historical maps of Boston's subway system from the early 1900s?,historical maps of Boston subway system,1900,1909,,,pc28d1639|rj432p315|00002h01q|s4658030g|sn00b616z|0v83bg708|bn99cr10h|js956m25c|cj82m212w|0g357421r|wd376720z|z316t860b|1257b964s|wd3768116|js956j509|wd376810x|1257b986t|1257bn63k|1257br69v|wd376813r|3f4636930|3f4637074|6t056522n|0r96fm04b|34852076k|3f463711q|3f463687v|3f4637138|3f4636973|3f463699n|3f4636859|1257bt078|9s1619677|3f463715t|3f463705k|1257bp31h|1257bp29g|1257bp25c|1257bp332|1257bp27x|1257bp35m|m900rc79g|9s161973c|1257bs357|1257bs39b|1257bs41c|1257bs37s|1257bs33p|1257bs314|3f463709p,,4140,,
2026-04-24T00:00:49.202327+00:00,"My class is reading Moby Dick and I have to do a project about whaling in Massachusetts, can you help me find some sources?",whaling in Massachusetts,,,,,w6637677d|cn69mt76z|gx41nb58n|b2775d731|1g05fg099|q811kp776|g158bq36m|gx41nd10w|0p099f235|cn69mt74d|g158bp001|j6733s11w|6d570089x|3r075z520|pk02g2947|0p099f19k|0p099f21m|0p099f25q|0p099d87h|0p099d956|0p099d93n|0p099d892|w9507f882|6d570107n|1g05ff97q|1g05fg55d|0p099d913|3r076080j|3r076078h|0c486b49t|wd378h08p|gx41nc62f|3r075s98k|cn69mt72v|cn69mj02h|cn69mh96k|gx41nb563|jm218854g|fj239489z|6d570071g|m900v562k|m900v5601|34852k24b|gx41qn47b|3r075s58m|gx41n9906|1r66n4313|qf85x2316|zg653f80c|fn109m977,,4525,,
2026-04-24T00:00:55.181934+00:00,Is it true that Harvard used to have a good football team?,Harvard football team history,,,,,b5645c58d|b5645c442|b5645c264|b5645c28p|b5645c24k|rr172g16g|rr172g202|b5645916g|5h73sk16q|5h73sm02k|5h73sk56p|fq97gn535|8049q128f|ms362065h|v1190717w|h989zt884|jm21ch09m|7940gr007|b5645f04h|31985d27z|rr172g181|hx125844b|br86jv950|3x81fd53p|x633nv49z|nv93cv012|m613vr44g|3t947316z|3t947318h|5h73sj92b|5h73sm42j|5h73sm400|5h73sm443|5h73sm28q|5h73sm38z|5h73sm36d|5h73sm329|5h73sm34v|5h73sm30r|jm21ch10c|vt157b26q|dj534015r|b5645d02r|5h73sk38r|b5645c485|5h73sk52k|b5645b764|5h73sk829|5h73sk323|5h73sk366,,5880,,
2026-04-24T00:01:01.035040+00:00,Find some newspaper articles about the sinking of the Lusitania during WWI,newspaper articles sinking of the Lusitania World War I,1915,1918,,,gh93qr91g|sq87km88t|cn69mj98b|cn69mj96s|gx41mt662|3r075p822|3r075q16p|3r075q187|gx41mx78g|fj23dw44p|1v53ss95z|h702z438v|gx41mx202|gx41mw86z|gx41mw84d|gx41mz90z|gx41mt58c|gx41mx288|gx41mt06m|gx41mt263|gx41mt042|gx41n0803|gx41n082n|gx41mx38h|gx41mx40j|gx41mx309|gx41mx26q|gx41mv08c|gx41mz92h|wh24fm23z|0p09f121t|gx41mv10d|5h73s4888|5h73s4909|gx41mt726|gx41mw10m|st74dh546|5d86p912r|gx41mx36z|pv63gc072|5d86p897v|5h73qf10w|pv63gc18k|nk322n30d|0p096p24c|nk322n052|sq87df739|5h73qf34g|5h73qf66r|pv63gd192,,5755,,
2026-04-24T00:01:08.530785+00:00,Were there any people from Boston on the Titanic when it sank?,Boston passengers on Titanic sinking,1912,1912,,,nc586t329|5138rj35v|xs55th042|5138rj364|sn00j357m|p554fr635|mk61zp75k|4742hd58s|x920p480z|jh349z29r|dj533b64k|nk328j666|5999vb05q|zw135934t|v118zs65j|3r07c742f|c534p257k|qz2114905|fn10fb36j|qb98tr489|gh93qb17q|wh24f628v|3j339f28v|5712tj36v|x059kn376|td96sh705|66834g241|hd770d706|7d27h492c|qj72wm087|rv049734v|f1888007r|jm21c3183|jm21c317t|5425sm73j|br86jf98b|dn404b813|g158jx022|98813437t|v4060m982|gm80r7365|90200d948|086192849|f7629s072|r7823s424|kk91nx914|9p296n577|90200d95j|1c18mp85j|h415wp20p,,7399,,
